Name,rt,mz,Blank,Pool,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"447,674214387707",110,"900991,399999997","1087399,4","652641,599999998","843813,049999999","842555,099999997","516323,349999998","301175,350000001","367242,649999998","263416,149999999","291276,3","392912,449999999","539750,699999998","476,365248525038","1495151,3","25147,25","975535,700000005","1018808,2","937212,149999997","878349,699999997","981517,899999997","527897,700000002","709,136341875638","383243,649999998","928,859776992146","995100,550000005","864631,050000004","812062,450000004","589851,600000003","628683,999999999","672772,699999998","660187,599999998","333100,749999998","715,885342566859","315147,249999998"
,"183,098811065065",75,"336412,95","1151822,55","1212998,65","1190423,65","1048173,7","1504140,2","1173580,1","1670802,2","1540510,3","1369628,05","1705273,35","842732,900000001","315566,4","1548289,05","320988,25","661868,6","1220876,45","1263954,75","1396331,95","189250,35","1283868,6","415614,299999999","2012536,50000001","333134,7","1190453,95","1340863,3","1371397,35","1512263,15","1506320,75",1931149,"1473717,95","1252183,45","422032,05","1924632,1"
,"942,309721630861",73,"460,391453312521","765097,849999995","217524,672654753","1220382,7","1251526,35","836926,1","152551,686833967","163807,867854069","187681,684704022","183487,46549428","872899,249999992","686623,750000006","233,839301205165","891641,800000008","1158242,64999999","298089,40172716","168032,853597455","161170,511329642","826529,3","1676257,14999999","260772,278387955","2519,76808875189","842211,650000005","540,028092823354","687464,649999998",1037863,"816025,95","568746,150000002","931420,65","908201,549999997","923915,550000009","76822,2261220508","1653,08351198478","573170,100000002"
,"357,024825586238",174,"876555,700000005","1055631,85","921190,749999999","1060904,7","1158756,55",1186083,"1068896,3","992901,45","1004754,4",1027796,"1096077,85","1058617,25","147,811894542039","1171449,39999999","56041,1500000001","1148751,99999999","1127645,85","1072598,45","1115066,65000001","1238211,4","1134132,2","191,666185416099","1234255,85","358,436067454853","1283853,4","1213720,1","1321874,45","1252761,85","1235284,6","1187396,24999999","1246467,35","1248291,85","245,436224750164","1420049,95"
,"292,934856170331",131,"13211,15","122499,98171415","25831,2784756893","15571,2625083867","10760,0664322535","1766570,69564109","29408,9185451443","17379,0179726658","13764,2898861874","19083,4115665624","34376,7651498984","24825,2019920658","5192,15400726304","23418,0971147987","11974,0760724242","37870,1176373467","16981,9698457642","33437,7336689265","299419,429979035","14405,5551983091","35761,5554529996","13469,6613108323","1667960,82893526","7251,65532209948","24727,7933527353","28380,8605398098","40053,0662935356","271017,599714159","40860,9257353141","40336,534809287","22934,7554923434","27614,6809916456","14800,8","1498601,02556458"
,"603,922301226553",73,"23063,566213762","1176701,79478559","1823551,99879962","1125480,9574769","1664262,64503519","2028346,41523971","2551248,89356","2736050,0588076","2531245,43335674","2614667,55974559","1798102,54407989","1819061,1832441","38269,568387741","1612360,21976291","1147719,54291373","1995116,66029959","1890461,3414927","2376892,41064891","1841776,09956958","2084844,05168473","2322469,20590453","37303,3499999999","2038519,92679813","103442,799999999","1783089,93331967","956891,394792436","1316167,02474931","1411529,08411873","1389008,78404077","1428988,03407727","1001504,94901349","2373058,67548378","54148,7000000004","1807057,20066156"
FAME C10,"379,191937347749",74,"754442,15","764955,099999998","721378,499999999","709797,75","721763,599999998","845251,850000003","801110,399999999","811610,099999995","823445,500000003","833870,450000001","806880,454474228","788275,15","812043,850000004","866199,999999999","733315,299999998","841891,249999998","799197,899999999","810332,550000004","834565,550000006","830632,340516208","863181,05","766509,250000004","969085,899999997","879896,199999999","930862,45","892475,3","921828,6","929024,3","890154,007360628","899183,750000001","919261,5","972627,849999997","795741,899999997","1055245,15"
,"607,387132628068",73,"15389,6253457031","694530,283474999","1028774,82250572","845195,800000004","1189799,50000001","1261584,63315726","1825533,44999999","1875919,77018209","1643087,61695934","2050281,39999999","1105647,85441229","1015633,94016469","373948,200000001","1001331,30972977","845750,300000013","1187904,22578597","1114886,98108407","1492902,41633663","1117548,55456387","1530422,8","1356290,50923451","15263,7939079929","1284278,44071458","44324,9010924166","1033356,46726562","667248,658545772","850121,222750498","798879,928325296","834928,393674619","856378,143674948","751531,1","1509366,88251861","32218,2833546518","1100264,85578478"
,"181,945542836425",61,"244894,399999999","406838,75","123622,6","329686,550000001","300390,15","56086,55","43329,3500000001","87656,9500000002","50846,2999999999","45127,2","129720,5","251429,549999999","9068,15000000003","875456,449999999","36148,45","214849,25","311927,35","235968,65","233897,4","48921,2500000002","67693,6","14063,05",78365,"12292,25","457413,299999999","480098,05","417950,6","194147,25","306698,85","324344,95","265392,85","52557,7999999999","9848,85000000001","75295,5500000002"
,"482,567896318475",74,"522263,049999998","677964,35","593158,250000002","639693,849999998","735006,899999997","733929,750000004","742241,25","699263,5","638493,100000002","684806,299999995","657613,699999997","668089,7","576581,250000003","722819,949999997","595567,05","684689,550000001","691358,499999995","665414,4","692438,95","742013,4","722426,7","574617,449999998","793293,100000001","656491,799999998","810831,350000001","756613,450000001","812528,850000003","763360,600000005","771881,450000001","701920,65","782140,900000003","998791,291585186","599118,949999998","859944,100000005"
,"194,379066030166",73,"126317,370944118",1356186,752183,"1078177,6","1802697,7","1640244,6","1450228,35","1675413,55","1829481,55",2014563,"1093965,4","702903,7","487603,500000001","812579,050000001","891857,300000002","1593682,65","1020637,55","1710337,1","849286,050000002","1214357,1","1149193,55","367194,250000001","1013639,8","416196,149999999","629873,649999998","675505,700000001","1242690,9","724391,800000001","1097341,1",1244562,"504546,1","1973634,4","322892,649999999","706660,35"
FAME C09,"321,58644367156",74,"704060,6","808663,399999997","727708,700000005","724259,850000001","733511,599999999","882643,949999998","822751,350000001","921956,85","876328,500000001","864525,999999995","793467,649999996","829878,499999996","893178,599999999","933668,700000001","838190,900000001","892627,850000001","844333,900000005","830550,3","880968,25","902606,849999997","901859,05","847759,450000005","1015396,29999999","952267,55","1008836,1","878754,400000002","930326,500000002","967699,750000002","873612,599999995","874294,450000003","897692,599999997","1029274,45","872559,900000005","1098477,05"
Benzoic acid TMS,"346,680434067215",105,"10623,3","6504,49999999994","4824,24268756961","4956,65012818426","3897,64742624464","5741,59211068786","5677,35603738198","5122,75601567742","6764,49999999999","6445,9","5403,81582243411","5795,84999999997","853717,099999997","13899,8","5258,80000000001","4656,94044834136","6129,77047663404","6248,35000000005","7193,95000000003","4850,79844768531","5395,10006865263","4435,44999999999","7378,84999999998","67569,4499999998","26828,85","9419,19999999996","8827,60000000007","9572,1","7513,74915978838","5194,60000000005","5655,7","7752,29999999992","5158,65000000001","11406,4"
Itaconic acid,"383,906356629461",73,"141569,635743199","331845,433306061","515854,05010353","636743,073711498","481713,303438784","433695,388171034","551078,338882919","351324,837331349","555333,454536961","516955,46402775","879190,7","713013,052703804","17887,7710218698","401376,32662724","391927,040176927","441994,430491576","502518,007372952","505595,219623543","651207,563197008","1239144,55","632560,503219169","198761,245552057","642840,131103262","209829,329863077","571167,246737052","453518,709732523","656228,363008923","731496,875316657","988452,100000007","862297,278499477","602848,694676729","682063,181968654","166456,528762162","689233,029557583"
,"394,956909489123",73,"126043,289113997","205838,589742683","273986,639638285","258990,875504148","282093,836123877","507160,146323025","341763,102161188","250812,095739744","292272,224555314","280810,003319866","432067,262577374","304387,70728929","746085,149999998","255906,352755591","859309,499999994","274280,177454544","316809,607570365","320155,258478609","342172,997857287","315567,865678673","365448,995905371","825973,899999999","452229,862877462","936656,449999994","306573,894917117","330440,272337325","482921,793638776","328062,246685469","481396,322127982","384251,388493889","306787,036402435","385042,97804009","856671,550000005","456310,666857887"
,"1090,45999391036",73,"522,500000000007","543587,1","376345,150000002","496352,8","586788,550000004","478809,150000003","342637,050000005","98551,2000000013","139973,650000002","318260,649999994","163315,899999997","222162,000000001","78,800000000001","842030,099999978","621397,850000004","1081570,35000003","529862,200000007","313757,949999994","473642,05","625618,050000004","639422,049999992","8761,25000000006","431597,550000003","1114,04999999997",501626,"512734,40000001","407622,8","348338,050000009","412686,39999999","381188,399999993","254248,549999994","334497,099999993","5521,35000000004","278614,349999995"
,"304,77091667392",73,"53570,8571625901","423591,855685854","490981,512086942","396330,65","383236,1","828698,26094807","836071,799999997","808937,900000001","833232,549999999","639009,700000001","328808,09576695","472869,549999997","22066,7683972094","458639,300000002","445528,549999999","869878,949999998","465261,100000002","523711,567115721","548803,3348191","715768,099999996","840361,95","32941,7763890205","856650,927631045","50668,1154382006","558428,149999999","260238,182734936","362401,836655926","595226,801050011","378759,200263303","351337,460363751","272491,782436351","883882,499999997","21063,8621007707","881244,749779476"
FAME C08,"261,951109693268",74,"682720,449999997","736766,561000102","680149,025106664","674365,51457342","681788,071939579","777585,11256809","743466,319560201","859786,934606547","805685,016262034","815460,710870122","782185,023626485","814555,149722946","896836,099999997","903903,518316421","855101,733922663","821022,2828076","795068,290654033","791397,318760419","824742,238350035","824106,01748729","854237,28548433","861304,200000003","911952,350245262","981113,2","940236,568481039","913787,071793827","932547,849966294","924999,445785151","878852,279838232","901514,417015326","905239,599999999","959699,908769043","911464,6","921174,478582537"
,"659,972967514362",74,"317815,049999999","569466,874134795","527937,949999998","534024,731501746","574995,825417496","794013,876889819","886416,318703637","823635,008878365","763207,395483877","866202,306837479","701718,958696373","645258,589746967","427628,999999997","635701,619915757","507888,752607811","679889,315928144","714424,335268756","713327,314554212","695995,537888052","693255,648705742","830310,060891246","396368,299999996","833159,808600017","425809,200000003","659360,816594748","588013,688711861","534040,230760133","721165,608597078","645790,857307966","646463,214069547","564539,090481504","920610,086121727","413453,300000003","864616,073012261"
,"593,69827330486",319,"7,13193309123227","19166,3039792257","136925,192815948","977,110704353778","3415,89805722026","46658,9599728026","11086,3778364309","124363,550000002","351634,149338648","72942,550000001","65980,4159338271","35472,2432146597","13,8838495353148","21983,4000000014","5271,17902364554","8400,00524906306","32626,1499999986","220151,882332763","31363,2034346614","29269,3307514218","12919,2021072278","11,1357863844224","41080,0628510237","6,38927480255188","35774,4000000014","4862,42048736367","25387,0167638942","30986,3083646349","13179,9431072799","19884,6393071678","3599,05361342441","65062,4846093251","9,09951382343101","44317,0041934861"
,"572,266984158571",345,"957,450000000006","679153,299999998","830419,199999997","291627,1","712466,850000004","824168,999999997","578087,550000002","675053,099999992","994414,650000006","491349,249999994","1532599,6","650860,749999998","104,744485401906","598998,700000004","384058,949999997","559876,6","636466,099999998","730324,100000005","622723,949999992","1206802,85","317966,749999997","3963,45","692857,750000002","1973,34999999999","581016,599999998","712688,250000002","1519378,09999999","598599,850000002","1155747,60000001","1493943,39999999","293158,899999998","654248,150000008","4897,09999999994","689610,699999991"
