Name,rt,mz,S48,E0,E0,Pool,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"934,34",74,"4605,55","4432,29999999997","4983,69999999996","4429,05000000006","3857,69999999999","3962,44999999999","4937,35","4800,90000000003","4478,29999999998","4216,6","1288,5","4330,19999999999","1341,86024827756","3922,25000000004","4417,99999999997","4958,39999999997","4326,84999999997","5253,14999999996","4579,25000000004","1439,84999999999","4898,45000000003","1360,15","4528,59999999997","5007,85000000005","5226,45","4781,39999999995","5012,4","4966,34999999998","4993,18002460576","4933,64999999995","1539,09999999999","5506,20000000004"
,"1045,43",87,"1658,14999999997","1565,79999999997","1587,14999999999","1654,5","1513,34999999999","1373,25","1495,24999999997","1545,55000000001","1591,4","1488,05000000001","1729,75000000002","1336,55000000002","1509,25000000002","1414,19999999998","1505,59999999997","1714,39999999998","1650,70000000001","1838,45000000005","1668,54999999998","1616,59999999997","1677,55","1406,85000000002","1541,65000000001","1806,45","1886,9","2004,99999999996","2056,50000000003","1808,54999999999","1932,00000000001","1794,84999999998","1754,39999999997","2110,09999999999"
,"734,14",219,"2835,94999999999","3159,14999999996","3481,45000000004","3044,39999999999","1994,74999999997","2895,99999999999","3113,45000000001","3671,79999999999","3937,6","2933,39999999999","101,411531030209","527,599999999997","949,249999999988","1115,89630840301","1230,45000000002","1562,15","1867,09999999999","2633,79999999999","2089,75","1286,05000000001","2289,24999999998","159,400000000001","1047,05000000001","2183,84999999999","2574,09999999998","2851,69999999999","3487,00000000001","2887,54999999998","2967,00000000002","3037,59999999996","1738,64999999999","2957,14999999998"
,"611,45",188,"1459,50827550794","1228,07366904209","1842,80340220782","865,087318993635","1444,38373733306","1266,73478002905","4101,99999999999","497,89999999999","514,25","847,527710943227","145,469030034108","496,150000000001","180,79453234327","1076,4","653,496353608687","1893,2","823,517781369619","822,304405375252","3211,89999999999","102,885407880971","1702,12979207961","72,0225494204033","311,966265404172","445,341650949744","598,617170690956","825,77005092595","781,257318950938","283,804303223356","706,484291008367","6168,65","140,495099165373","1371,73276554138"
,"713,39",143,"605,127576252566","2276,00000000001","2806,69999999999","266,461763873222","294,607052585285","254,120918404696","119,827595886635","1506,05","448,789276995212","321,65668057738","83,2544040460981","185,085297570801","1279,16636337723","59,0559068114075","231,475549649602","71,1595859355206","351,098337396269","2953,78744157353","95,6011612578054","67,8873892164518","378,533607327377","91,224930710181","274,89368035804","2048,34999999999","2012,15000000001","369,005459697066","1697,09999999999","1118,10000000001","2177,05","179,955074542165","120,321344185283","488,054643123147"
,"992,04",448,"74,5780938250299","116,690291539826","49,2889422882311","86,4327379363335","48,9153962663168","117,947919856903","99,2142178133175","64,6128829409768","127,477888317891","127,277233964032","111,133298954599","67,6038788732524","131,935886479775","77,3261931384588","107,590395800831","130,843568977366","110,553075668664","55,9611490092694","68,1382339501167","145,83042451851","112,326520687239","219,945293410672","102,04318815697","73,556979795243","162,901255527467","495,8","97,4113093485491","98,8451535514645","85,0726191796976","191,414567205074","45,9901573407746","136,085219157437"
,"267,94",497,"299,85","187,146768336001","122,310995723782","217,635251204446","151,245905595661","228,270627236262","178,731363238702","185,723659990995","298,730190627851","117,983961646413","156,30150739113","80,926561295374","128,298183095454","159,524903350785","193,020207798189","211,486635136165","164,041038752687","115,325863601784","128,839216941217","291,776925139383","137,615562510931","149,095337204246","160,700641684685","447,138028138243","382,649899159151","430,341371280837","297,387732472079","449,512980558349","235,431810549856","490,714469236643","441,84696425817","305,594861814528"
,"292,29",241,"660,050000000001","685,849999999998","803,500000000001","734,199999999999","711,900000000005","668,749999999996","310,85","1669,75000000001","903,299999999997","825,1","138,592184877922","797,650000000004","839,149999999996","650,900000000001","586,650000000001","433,599999999999","885,050000000001","1665,75","647,8","51,8564590096197","1301,70000000001","63,1102205042115","652,799999999999","1721,19999999999","1990,7","1005,55","3012,8","1609,15000000001","1193,55","1078,05","138,641322795174","1146,19999999999"
,"1117,24",73,"501,650000000009","869,59999999999","425,800000000008","853,15000000001","891,049999999989","832,10000000001","830,39999999999","1058,75000000001","949,949999999989","800,19999999999","355,350000000006","1107,99999999999","251,199999999997","708,099999999991","1106,99999999999","488,699999999994","1272,39999999998","533,699999999994","900,650000000011","226,500000000003","986,599999999988","2625,80000000003","1290,90000000002","1171,00000000001","756,450000000014","1125,50000000001","929,799999999989","536,650000000006","887,299999999984","716,649999999991","3680,10000000002","846,80000000001"
,"1081,64",249,"1166,95000000001","602,750000000004","571,5","1121,80000000001","792,300000000005","962,449999999994","2098,99526060424","452,650000000006","1157,3","1142,65000000002","164,499999999997","841,950000000011","385,750000000007","2049,70000000003","937,300000000012","1336,35000000003","1127,25000000003","607,25","2072,95000000003","82,8152766334751","1157,95000000001","45,1311256263564","849,949999999994","971,287681159427","441,350000000011","1307,99999999998","563,1","754,649999999995","409,599999999997","2548,65000000005","244,085975053805","1172,6"
,"1082,39",212,"143,59516113036","117,04504224447","107,357378581742","116,543738017017","275,75","144,964135178399","140,603300006074","98,6255301623169","102,67184334089","71,2768304799094","77,5649171437321","102,617678018729","144,733286168985","127,890031363103","107,27264634056","77,4543989924975","35,7616947746375","80,307356372836","76,4957483049494","83,8153207341177","104,466751541629","58,6051213358292","76,3775701365644","206,391943414644","141,224263140823","200,363528142351","285,633244162469","187,780503604543","126,771500026057","159,075843414359","235,925094966904","158,241822915511"
,"914,12",204,"392,774698048532","624,150000000012","1282,29999999999","474,013310229813","256,890180092666","354,756153044072","439,6992866847","1028,5","471,284675884739","537,650456857475","60,5579953269863","332,357862189665","1162,35","145,98654283016","248,659004507093","271,486941852416","527,371671240725","1127,43956660645","450,904864725119","77,2355971680279","644,549102564728","52,7721458497105","249,766941360062","703,287069888286","1416,45000000002","629,534483226526","2280,25","1163,19067331464","724,85","568,820530521946","127,192266563701","660,029616104686"
,"602,97",77,"2188,50000000003","576,029006122715","556,44868293769","321,537738080723","1104,068329235","1408,3","1545,05","458,716057483984","335,323072404874","670,787178496848","303,724118887594","400,632462392604","248,865945477525","502,914330199084","519,590152829366","635,490371652039","454,894296770174","426,58452866875","1299,59999999999","196,323885104055","638,328505024768","354,204380954732","250,707337213515","304,308281882178","349,533625221268","393,431315362901","353,708917086894","566,185848721185","291,549063708877","2256,75","179,077323097028","809,371448870335"
,"397,92",184,"159,726700957819","264,728601176052","381,400000000002","124,224193693657","209,751100254942","120,19361488982","199,210454480694","181,447523895937","213,629618548388","254,299999999999","116,362295350969","134,345761895187","238,966793412882","178,642271930936","305,95","233,758929010397","183,617550018491","296,05","145,092074660855","336,161405472755","163,519599849856","283,251145591088","166,453662365983","161,579313406696","279,275609762151","343,049999999999","388,899999999999","276,699999999999","265,386882459402","234,890938723098","460,035714159642","348,499999999998"
,"601,51",171,"743,95","175,984391291525","297,600000000003","577,899999999998","574,750000000002","473,85","729,150000000008","180,904814304677","792,600000000008","611,149999999998","50,8611193173183","290,950000000001","175,227131390304","689,3","535,149999999993","643,150000000005","416,4","385,349999999999","854,499999999997","100,116478884543","600,599999999996","26,100175808817","599,800000000006","395,300000000006","199,938126099381","623,200000000002","337,15","205,453850787553","396,400000000003","1472,09999999998","222,663280070343","800,700000000009"
,"515,99",440,"73,3623149767563","160,150000000002","121,076464393678","70,8486196743579","59,2144982918615","81,7080734178286","100,49366200739","92,3830866772278","51,5355811813945","62,005536341646","74,0962483820016","109,078228469285","57,1697988321978","53,1899339972915","62,919718532288","205,650000000001","107,754647725563","59,615280041154","66,3092286267427","18,3360854788275","84,3164720072335","88,8529362539491","75,110651407317","150,029171233809","97,0738560937851","165,775200952831","120,397426577656","196,15423794931","112,145550582055","304,347916772081","84,3359021562449","182,227469269902"
,"994,75",265,"75,6327010388883","61,6946013696438","52,1887973995211","90,0840858111844","124,618555375586","144,573958708565","91,8147459661224","46,5228469075046","149,949999999999","62,3390194212167","50,436358416254","28,1007562955902","88,754911735305","87,0764179098913","164,013071741994","89,2290584048561","76,535411606163","69,1551147842722","84,191969461871","40,2931661596438","51,3900125677643","69,8790359528305","133,707142007955","332,400000000002","228,367367468669","120,2825058038","160,363330363685","185,042068241443","158,212409730071","138,333266371045","177,294134635249","123,585878696284"
,"791,61",500,"113,937720881358","74,2756075193735","145,897408838418","112,994595499092","61,71233746354","67,3149682452383","153,75","59,9326763652609","104,126993686154","88,750872268144","108,667763418767","74,5081354801286","104,98069451181","71,2546182089682","70,3141359943922","67,1827531022901","62,0273198507317","57,5989796898574","122,652247194091","69,5241178750713","101,699003058891","119,84253808616","145,61754383741","189,997081578597","275,451543254228","273,254744217719","267,011414546276","115,01398782359","148,128232541402","200,518546259686","211,120323635646","348,249999999999"
,"697,05",137,"136,032640074843","704,199999999994","791,749999999997","234,249999999999","125,807569833621","124,941283932471","165,199999999999","608,800000000002","308,6","273,149999999997","71,2845123768696","129,2","464,999999999997","87,7763718784029","117,911715233164","145,549999999999","405,149999999999","670,999999999993","178,75","66,9607982648385","417,699999999997","89,258962542877","259,799999999998","547,250000000005","772,850000000005","329,299999999998","431,850000000003","651,250000000004","546,599999999998","216,030553338559","164,71987255984","296,249999999998"
,"888,1",318,"187,400000000002","364,849999999998","404,899999999999","148,477902264179","111,800000000001","68,463331273428","175,25","440,600000000001","114,913973551177","136,050000000001","80,2874332317684","175,800000000001","345,1","173,550000000002","86,5482282451783","113,893940072997","173,5","291,900000000001","145,455857566998","71,2426292006892","259,200000000001","64,7159937014765","100,402579472763","434,099999999996","720,599999999998","277,800000000001","807,749999999995","527,650000000004","338,05","488,65","169,728819255745","276,199999999999"
,"356,19",332,"92,209969545322","125,443225088341","167,417997743048","100,810106618342","96,9598506669138","132,107507561251","127,29031130546","166,853522212313","109,866416684781","51,486534437096","141,129986601785","81,1587696791362","100,425622597744","91,5295794829045","171,181142593274","210,792851199728","155,645478332373","116,655311290541","153,69823423505","174,311224916775","108,695612915299","66,2673381745207","96,7415866764205","569,550000000001","249,21108870989","372,488399841561","261,160144325857","247,56695987457","209,896114423011","131,113366675347","81,9094134202395","258,831931761947"
